region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,points,primary_count,secondary_count,selection_count,ballots,primary_rate,selection_rate,comment_count,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,arrangement_total_count,source_type,catalog_matched,catalog_owner,source_row_count
jp,14,JP14,music,,completedarkness,Complete Darkness,Complete Darkness,221,221,150.0,8.0,,142.0,23648.0,0.056338028169014086,0.006004736129905278,18.0,18.0,175.0,3.0,290.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,未知之花魅知之旅,未知の花 魅知の旅,未知之花 魅知之旅,222,221,149.0,7.0,,142.0,23648.0,0.04929577464788732,0.006004736129905278,20.0,18.0,151.0,3.0,261.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,witchoflovepotion,Witch of Love Potion,Witch of Love Potion,223,228,146.0,15.0,,131.0,23648.0,0.11450381679389313,0.00553958051420839,34.0,4.0,23.0,0.0,49.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,浪漫逃飞行,ロマンチック逃飛行,浪漫逃飞行,223,223,146.0,6.0,,140.0,23648.0,0.04285714285714286,0.005920162381596752,26.0,8.0,50.0,0.0,92.0,jp_legacy_official_html_table,1,鬼人正邪,1
jp,14,JP14,music,,薛定谔的怪猫,シュレディンガーの化猫,薛定谔的怪猫,223,218,146.0,2.0,,144.0,23648.0,0.013888888888888888,0.006089309878213802,13.0,25.0,65.0,0.0,175.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,珍奇的上海古牌,キュアリアス上海古牌,珍奇的上海古牌,226,231,144.0,16.0,,128.0,23648.0,0.125,0.005412719891745603,21.0,4.0,23.0,0.0,51.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,53分钟的蓝色大海,53ミニッツの青い海,53分钟的蓝色大海,227,229,142.0,12.0,,130.0,23648.0,0.09230769230769231,0.005497293640054127,13.0,18.0,126.0,1.0,228.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,intobackdoor,イントゥ・バックドア,Into Backdoor,228,227,141.0,9.0,,132.0,23648.0,0.06818181818181818,0.005581867388362652,28.0,14.0,14.0,0.0,71.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,竹林大火,竹林インフレイム,竹林大火,228,225,141.0,3.0,,138.0,23648.0,0.021739130434782608,0.0058355886332882275,9.0,3.0,11.0,0.0,35.0,jp_legacy_official_html_table,1,,2
jp,14,JP14,music,,幻想乡的二岩,幻想郷の二ッ岩,幻想乡的二岩,230,226,139.0,6.0,,133.0,23648.0,0.045112781954887216,0.005624154262516915,17.0,4.0,32.0,0.0,56.0,jp_legacy_official_html_table,1,二岩猯藏,1
jp,14,JP14,music,,eternaldream幽玄的枫树,幽玄の槭樹　～ Eternal Dream,Eternal Dream ～ 幽玄的枫树,231,230,137.0,8.0,,129.0,23648.0,0.06201550387596899,0.0054550067658998645,15.0,14.0,301.0,0.0,413.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,收集日本各地的不可思议,日本中の不思議を集めて,收集日本各地的不可思议,231,232,137.0,11.0,,126.0,23648.0,0.0873015873015873,0.005328146143437077,21.0,17.0,90.0,0.0,186.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,以犯规对不可能的弹幕,不可能弾幕には反則を,以犯规对不可能的弹幕,233,233,133.0,9.0,,124.0,23648.0,0.07258064516129033,0.0052435723951285524,17.0,7.0,53.0,1.0,98.0,jp_legacy_official_html_table,1,鬼人正邪,1
jp,14,JP14,music,,比红色更虚无的永远,紅より儚い永遠,比红色更虚无的永远,234,233,131.0,7.0,,124.0,23648.0,0.056451612903225805,0.0052435723951285524,8.0,17.0,185.0,0.0,259.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,plasticmind,プラスチックマインド,Plastic Mind,235,235,127.0,6.0,,121.0,23648.0,0.049586776859504134,0.005116711772665764,18.0,14.0,284.0,4.0,401.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,tabularasa空白少女,Tabula rasa　～ 空白少女,Tabula rasa ～ 空白少女,235,237,127.0,9.0,,118.0,23648.0,0.07627118644067797,0.004989851150202977,21.0,10.0,98.0,3.0,143.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,时刻旺盛的好奇心,年中夢中の好奇心,时刻旺盛的好奇心,237,236,125.0,5.0,,120.0,23648.0,0.041666666666666664,0.005074424898511502,14.0,16.0,179.0,0.0,314.0,jp_legacy_official_html_table,1,桑尼米尔克|露娜切露德|斯塔萨菲雅,1
jp,14,JP14,music,,baroldadam,バー・オールドアダム,Bar·Old Adam,238,237,124.0,6.0,,118.0,23648.0,0.05084745762711865,0.004989851150202977,10.0,31.0,55.0,1.0,152.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,最澄澈的空与海,最も澄みわたる空と海,最澄澈的空与海,238,241,124.0,11.0,,113.0,23648.0,0.09734513274336283,0.004778416779431665,15.0,14.0,153.0,2.0,268.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,永夜抄easternnight,永夜抄　～ Eastern Night.,永夜抄 ～ Eastern Night.,238,243,124.0,13.0,,111.0,23648.0,0.11711711711711711,0.004693843031123139,12.0,43.0,453.0,2.0,624.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,走在夜晚的莲台野,夜のデンデラ野を逝く,走在夜晚的莲台野,241,239,120.0,5.0,,115.0,23648.0,0.043478260869565216,0.004862990527740189,14.0,20.0,180.0,1.0,301.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,japanesesaga,ジャパニーズサーガ,Japanese Saga,242,242,117.0,5.0,,112.0,23648.0,0.044642857142857144,0.004736129905277402,9.0,15.0,134.0,1.0,197.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,宿醉者的同床异梦,二日酔いの同床異夢,宿醉者的同床异梦,243,239,116.0,1.0,,115.0,23648.0,0.008695652173913044,0.004862990527740189,18.0,30.0,54.0,0.0,134.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,酒鬼的雷姆利亚,呑んべぇのレムリア,酒鬼的雷姆利亚,243,244,116.0,7.0,,109.0,23648.0,0.06422018348623854,0.004609269282814615,9.0,0.0,19.0,0.0,33.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,绿意盎然的疗养院,緑のサナトリウム,绿意盎然的疗养院,245,245,113.0,5.0,,108.0,23648.0,0.046296296296296294,0.004566982408660352,14.0,20.0,128.0,0.0,198.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,卫星鸟船,衛星トリフネ,卫星鸟船,246,245,112.0,4.0,,108.0,23648.0,0.037037037037037035,0.004566982408660352,15.0,16.0,130.0,1.0,203.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,被封印的众神,封印されし神々,被封印的众神,247,247,110.0,7.0,,103.0,23648.0,0.06796116504854369,0.004355548037889039,15.0,19.0,221.0,0.0,317.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,desiredream,デザイアドリーム,Desire Dream,248,250,106.0,7.0,,99.0,23648.0,0.0707070707070707,0.004186400541271989,10.0,6.0,73.0,0.0,116.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,空中飞翔的巫女不可思议的每天,空飛ぶ巫女の不思議な毎日,空中飞翔的巫女不可思议的每天,248,254,106.0,14.0,,92.0,23648.0,0.15217391304347827,0.0038903924221921514,22.0,5.0,97.0,1.0,136.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,小小欲望的星空,小さな欲望の星空,小小欲望的星空,250,249,105.0,5.0,,100.0,23648.0,0.05,0.004228687415426252,15.0,18.0,173.0,0.0,290.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,可悲的人偶dollofmisery,悲しき人形　～ Doll of Misery,可悲的人偶 ～ Doll of Misery,251,251,103.0,7.0,,96.0,23648.0,0.07291666666666667,0.0040595399188092015,11.0,7.0,73.0,2.0,106.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,散发着香气的树叶花,香る樹葉花,散发着香气的树叶花,252,248,102.0,1.0,,101.0,23648.0,0.009900990099009901,0.004270974289580514,14.0,1.0,25.0,0.0,45.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,现代妖怪殖民地,妖怪モダンコロニー,现代妖怪殖民地,253,253,99.0,6.0,,93.0,23648.0,0.06451612903225806,0.003932679296346414,11.0,8.0,121.0,1.0,159.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,themeofeasternstory,テーマ・オブ・イースタンストーリー,Theme of Eastern Story,254,255,98.0,7.0,,91.0,23648.0,0.07692307692307693,0.003848105548037889,20.0,23.0,165.0,0.0,325.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,梦境与现实的境界,夢と現の境界,梦境与现实的境界,254,256,98.0,8.0,,90.0,23648.0,0.08888888888888889,0.0038058186738836267,21.0,5.0,106.0,0.0,194.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,可爱的大战争叠奏曲,可愛い大戦争のリフレーン,可爱的大战争叠奏曲,256,252,97.0,3.0,,94.0,23648.0,0.031914893617021274,0.003974966170500677,15.0,10.0,138.0,1.0,182.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,外界民俗,外界フォークロア,外界民俗,257,256,93.0,3.0,,90.0,23648.0,0.03333333333333333,0.0038058186738836267,15.0,3.0,11.0,0.0,28.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,被牛引到善光寺,牛に引かれて善光寺参り,被牛引到善光寺,257,256,93.0,3.0,,90.0,23648.0,0.03333333333333333,0.0038058186738836267,15.0,14.0,60.0,1.0,110.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,另一侧的月,向こう側の月,另一侧的月,259,259,92.0,3.0,,89.0,23648.0,0.033707865168539325,0.003763531799729364,10.0,21.0,190.0,3.0,317.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,灵异任你选,オカルトアラカルト,灵异任你选,259,262,92.0,6.0,,86.0,23648.0,0.06976744186046512,0.0036366711772665766,7.0,4.0,11.0,0.0,17.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,drlatency的令人不眠之瞳,Dr.レイテンシーの眠れなくなる瞳,Dr. Latency的令人不眠之瞳,261,264,89.0,5.0,,84.0,23648.0,0.05952380952380952,0.0035520974289580515,4.0,20.0,53.0,0.0,125.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,ghostlead,ゴーストリード,Ghost Lead,261,260,89.0,2.0,,87.0,23648.0,0.022988505747126436,0.003678958051420839,7.0,20.0,227.0,1.0,369.0,jp_legacy_official_html_table,1,西行寺幽幽子,1
jp,14,JP14,music,,樱花舞落的天空,桜舞い散る天空,樱花舞落的天空,261,260,89.0,2.0,,87.0,23648.0,0.022988505747126436,0.003678958051420839,12.0,20.0,20.0,0.0,81.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,甲论乙驳,甲論乙駁,甲论乙驳,264,262,88.0,2.0,,86.0,23648.0,0.023255813953488372,0.0036366711772665766,9.0,1.0,13.0,0.0,16.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,仰空,仰空,仰空,265,264,87.0,3.0,,84.0,23648.0,0.03571428571428571,0.0035520974289580515,10.0,6.0,86.0,0.0,108.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,妖怪宇宙旅行,妖怪宇宙旅行,妖怪宇宙旅行,266,270,86.0,6.0,,80.0,23648.0,0.075,0.0033829499323410014,14.0,7.0,56.0,0.0,83.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,白色旅人,白い旅人,白色旅人,266,267,86.0,4.0,,82.0,23648.0,0.04878048780487805,0.0034675236806495265,11.0,3.0,3.0,0.0,48.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,深山的遭遇,山奥のエンカウンター,深山的遭遇,268,267,85.0,3.0,,82.0,23648.0,0.036585365853658534,0.0034675236806495265,17.0,36.0,36.0,0.0,128.0,jp_legacy_official_html_table,1,坂田合欢,1
jp,14,JP14,music,,飞舞的水飞沫,踊る水飛沫,飞舞的水飞沫,268,264,85.0,1.0,,84.0,23648.0,0.011904761904761904,0.0035520974289580515,12.0,1.0,29.0,0.0,46.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,花映塚,花映塚,花映塚,270,269,83.0,2.0,,81.0,23648.0,0.024691358024691357,0.0034252368064952637,12.0,5.0,147.0,0.0,219.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,skyruin,スカイルーイン,Sky Ruin,271,273,81.0,7.0,,74.0,23648.0,0.0945945945945946,0.003129228687415426,8.0,17.0,229.0,3.0,314.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,非常非常神奇的道具们,不思議な不思議な道具達,非常非常神奇的道具们,271,273,81.0,7.0,,74.0,23648.0,0.0945945945945946,0.003129228687415426,13.0,6.0,37.0,1.0,53.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,不可不禁止的游戏,禁じざるをえない遊戯,不可不禁止的游戏,273,271,80.0,3.0,,77.0,23648.0,0.03896103896103896,0.003256089309878214,6.0,3.0,50.0,1.0,91.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,starvoyage2008,スターヴォヤージュ2008,Star Voyage2008,274,276,79.0,7.0,,72.0,23648.0,0.09722222222222222,0.003044654939106901,11.0,4.0,57.0,0.0,76.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,星幽剑士星幽天使,星幽剣士（星幽天使）,星幽剑士（星幽天使）,275,279,78.0,8.0,,70.0,23648.0,0.11428571428571428,0.002960081190798376,9.0,3.0,45.0,0.0,74.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,绵月的符卡lunaticblue,綿月のスペルカード　～ Lunatic Blue,绵月的符卡 ～ Lunatic Blue,275,273,78.0,4.0,,74.0,23648.0,0.05405405405405406,0.003129228687415426,7.0,8.0,64.0,0.0,156.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,斯普特尼克幻夜,スプートニク幻夜,斯普特尼克幻夜,277,272,77.0,1.0,,76.0,23648.0,0.013157894736842105,0.0032138024357239513,10.0,1.0,49.0,0.0,67.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,背叛的少女judaskiss,裏切りの少女　～ Judas Kiss,背叛的少女 ～ Judas Kiss,278,277,76.0,5.0,,71.0,23648.0,0.07042253521126761,0.003002368064952639,12.0,5.0,79.0,2.0,111.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,凭依华标题曲,憑依華（OP曲）,凭依华（标题曲）,279,277,75.0,4.0,,71.0,23648.0,0.056338028169014086,0.003002368064952639,12.0,0.0,0.0,0.0,7.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,lotuslove,Lotus Love,Lotus Love,280,285,71.0,6.0,,65.0,23648.0,0.09230769230769231,0.0027486468200270636,11.0,5.0,83.0,1.0,126.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,地灵们的起床,地霊達の起床,地灵们的起床,280,279,71.0,1.0,,70.0,23648.0,0.014285714285714285,0.002960081190798376,9.0,14.0,207.0,2.0,273.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,宇宙巫女现身,宇宙巫女現る,宇宙巫女现身,282,282,70.0,4.0,,66.0,23648.0,0.06060606060606061,0.002790933694181326,5.0,16.0,62.0,1.0,110.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,特洛伊群的密林,トロヤ群の密林,特洛伊群的密林,282,285,70.0,5.0,,65.0,23648.0,0.07692307692307693,0.0027486468200270636,13.0,19.0,121.0,0.0,190.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,科学世纪的少年少女,科学世紀の少年少女,科学世纪的少年少女,282,287,70.0,6.0,,64.0,23648.0,0.09375,0.0027063599458728013,5.0,16.0,140.0,2.0,224.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,风之神社,風の神社,风之神社,282,296,70.0,11.0,,59.0,23648.0,0.1864406779661017,0.0024949255751014884,19.0,4.0,32.0,1.0,60.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,魔力的雷云,魔力の雷雲,魔力的雷云,282,281,70.0,2.0,,68.0,23648.0,0.029411764705882353,0.002875507442489851,8.0,6.0,67.0,1.0,110.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,月见草,月見草,月见草,287,282,69.0,3.0,,66.0,23648.0,0.045454545454545456,0.002790933694181326,4.0,6.0,122.0,1.0,173.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,circusreverie机械马戏团,サーカスレヴァリエ（機械サーカス）,Circus Reverie（机械马戏团）,288,289,68.0,5.0,,63.0,23648.0,0.07936507936507936,0.0026640730717185385,13.0,4.0,47.0,0.0,79.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,playersscore,プレイヤーズスコア,Player's Score,288,287,68.0,4.0,,64.0,23648.0,0.0625,0.0027063599458728013,8.0,10.0,195.0,1.0,274.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,幻想科学幻想机械,幻想科学（幻想機械）,幻想科学（幻想机械）,288,282,68.0,2.0,,66.0,23648.0,0.030303030303030304,0.002790933694181326,7.0,10.0,93.0,1.0,131.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,天狗的笔记mysteriousnote,天狗の手帖　～ Mysterious Note,天狗的笔记 ～ Mysterious Note,291,291,67.0,5.0,,62.0,23648.0,0.08064516129032258,0.0026217861975642762,7.0,5.0,122.0,2.0,155.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,梦想超越时空,夢は時空を越えて,梦想超越时空,291,293,67.0,7.0,,60.0,23648.0,0.11666666666666667,0.002537212449255751,7.0,9.0,66.0,0.0,115.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,天狗正凝视着,天狗が見ている　～ Black Eyes,天狗正凝视着 ～ Black Eyes,293,289,65.0,2.0,,63.0,23648.0,0.031746031746031744,0.0026640730717185385,8.0,9.0,230.0,1.0,309.0,jp_legacy_official_html_table,1,射命丸文,1
jp,14,JP14,music,,少女神性pandorasbox,少女神性　～ Pandora's Box,少女神性 ～ Pandora's Box,294,296,64.0,5.0,,59.0,23648.0,0.0847457627118644,0.0024949255751014884,15.0,4.0,30.0,0.0,44.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,女仆幻想icemilkmagic,メイド幻想　～ Icemilk Magic,女仆幻想 ～ Icemilk Magic,295,292,63.0,2.0,,61.0,23648.0,0.03278688524590164,0.0025794993234100135,5.0,3.0,50.0,1.0,87.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,门前的妖怪小姑娘,門前の妖怪小娘,门前的妖怪小姑娘,296,300,62.0,4.0,,58.0,23648.0,0.06896551724137931,0.002452638700947226,7.0,11.0,175.0,2.0,291.0,jp_legacy_official_html_table,1,幽谷响子,1
jp,14,JP14,music,,无色之风吹拂妖怪之山,色無き風は妖怪の山に,无色之风吹拂妖怪之山,297,296,61.0,2.0,,59.0,23648.0,0.03389830508474576,0.0024949255751014884,8.0,21.0,21.0,0.0,106.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,禁忌的膜壁,禁忌の膜壁,禁忌的膜壁,297,293,61.0,1.0,,60.0,23648.0,0.016666666666666666,0.002537212449255751,8.0,24.0,54.0,0.0,107.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,dimdream,Dim. Dream,Dim. Dream,299,301,60.0,3.0,,57.0,23648.0,0.05263157894736842,0.0024103518267929633,15.0,14.0,149.0,1.0,212.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,thelastjudgement,the Last Judgement,the Last Judgement,299,296,60.0,1.0,,59.0,23648.0,0.01694915254237288,0.0024949255751014884,7.0,8.0,112.0,3.0,175.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,燃起犯规的狼烟,反則の狼煙を上げろ,燃起犯规的狼烟,299,293,60.0,0.0,,60.0,23648.0,0.0,0.002537212449255751,3.0,2.0,27.0,0.0,34.0,jp_legacy_official_html_table,1,鬼人正邪,1
jp,14,JP14,music,,湖上倒映着洁净的月光,湖は浄めの月光を映して,湖上倒映着洁净的月光,302,301,59.0,2.0,,57.0,23648.0,0.03508771929824561,0.0024103518267929633,9.0,13.0,56.0,0.0,111.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,对跖点之钟,対蹠地の鐘,对跖点之钟,303,303,58.0,3.0,,55.0,23648.0,0.05454545454545454,0.0023257780784844383,7.0,2.0,3.0,0.0,4.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,封闭的云中通路,閉ざせし雲の通い路,封闭的云中通路,303,307,58.0,5.0,,53.0,23648.0,0.09433962264150944,0.002241204330175913,6.0,18.0,176.0,3.0,243.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,往来于运河的人与妖,運河を行き交う人妖,往来于运河的人与妖,303,307,58.0,5.0,,53.0,23648.0,0.09433962264150944,0.002241204330175913,7.0,12.0,66.0,1.0,114.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,outsidercocktail,アウトサイダーカクテル,Outsider Cocktail,306,303,57.0,2.0,,55.0,23648.0,0.03636363636363636,0.0023257780784844383,12.0,15.0,33.0,0.0,89.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,空中的归路skydream,空の帰り道　～ Sky Dream,空中的归路 ～ Sky Dream,306,303,57.0,2.0,,55.0,23648.0,0.03636363636363636,0.0023257780784844383,3.0,10.0,126.0,0.0,147.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,magicalstorm,マジカルストーム,Magical Storm,308,306,55.0,1.0,,54.0,23648.0,0.018518518518518517,0.002283491204330176,5.0,9.0,70.0,1.0,122.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,不灭的赤魂,不滅のレッドソウル,不灭的赤魂,308,311,55.0,3.0,,52.0,23648.0,0.057692307692307696,0.002198917456021651,6.0,0.0,0.0,0.0,5.0,jp_legacy_official_html_table,1,,1
jp,14,JP14,music,,战车娘所做的梦,戦車むすめのみるゆめ,战车娘所做的梦,308,307,55.0,2.0,,53.0,23648.0,0.03773584905660377,0.002241204330175913,4.0,2.0,27.0,1.0,46.0,jp_legacy_official_html_table,1,,1
