original_path,archive_path,bytes,sha256,reason,replacement_or_reference,archived_at
"CharacterTagAnalyze-results-tfidf/哆来咪·苏伊特_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/哆来咪·苏伊特_combined_top20.csv","1754","617fd3f3123766ccb53b3b48d416a543516052d453669bfd53e8235a54763804","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/哆来咪·苏伊特_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/哆来咪·苏伊特_combined_wordcloud.png","329918","f72179b4033455aa119c5582671a00911d6c60b2fb64767d9c47c53226462418","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/尔子田里乃_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/尔子田里乃_combined_top20.csv","1759","5d2b227b0e93ace38977a50e1a14f428c5d72a7a97d9bc2d35cdb8953d7c858d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/尔子田里乃_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/尔子田里乃_combined_wordcloud.png","335783","a83c273f42fd46cb0ac7b9f6b3b23603ec621ca41e4354b67bf7f62685072dad","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/二岩猯藏_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/二岩猯藏_combined_top20.csv","1730","d301cd654b32c832e66295d3e1e31151ceb5701a1a7b00842340a49ba3b96d92","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/二岩猯藏_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/二岩猯藏_combined_wordcloud.png","339210","bdeabaacfd608cbd5d715cf955b566fe39d2ede8c53c5e7bce929ec8dcd9d6bb","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/饭纲丸龙_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/饭纲丸龙_combined_top20.csv","1788","6045374ad3d646d67baa64d87ac0ceb61d57a4f57d9be64fb125848b02a24d04","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/饭纲丸龙_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/饭纲丸龙_combined_wordcloud.png","354559","7eb8b296fda58787b02fc86d7479cb3d79d6db99c3b86f366eedbac04ed8e098","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/丰聪耳神子_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/丰聪耳神子_combined_top20.csv","1665","c5cfa724e83e32e0c477d4d650996b6e38a9b61cae60dc6d2a78f04f288dc638","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/丰聪耳神子_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/丰聪耳神子_combined_wordcloud.png","297327","5d5b26279da14520e06f44320110beabb0364eeaa26637f45a51f7735b523b2e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/风见幽香_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/风见幽香_combined_top20.csv","1909","e98eb21a5b2d3c0d7278e6882bc9254a8e092276ca691e2d98d90b7ceb0e1a4f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/风见幽香_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/风见幽香_combined_wordcloud.png","370811","95f22e600b8873e1fda9cbf42178b2c2e2782308a782857a082f8dfef93af7d8","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/封兽鵺_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/封兽鵺_combined_top20.csv","1967","e08bb0ab5ac04c0b620cb7994b4b5e14c869ba8ff02d72ef3a0c01d57c5290c3","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/封兽鵺_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/封兽鵺_combined_wordcloud.png","322481","9f8223a286e7c302842281fbc334fc132b93b5a76bb15bb0b0beb9a407b1de45","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/芙兰朵露·斯卡蕾特_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/芙兰朵露·斯卡蕾特_combined_top20.csv","1703","acfcd771dc6eb2df1e11e04512ac683d325e23823317377c86e2e86835f566df","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/芙兰朵露·斯卡蕾特_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/芙兰朵露·斯卡蕾特_combined_wordcloud.png","310185","8713bb47c62b7591472ebea886fe4593613eb9f11781bc5c966808b10ef991d6","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/高丽野阿吽_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/高丽野阿吽_combined_top20.csv","1698","ae9cca5eec95dd4679f7323d0c418f1fa190fbfc67eb8767bdf0d181f7dd70cb","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/高丽野阿吽_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/高丽野阿吽_combined_wordcloud.png","323801","8ebbc50fda8d50301a4e3331db80c2b8bffa4088d43653a11f4c56dfcae8f157","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/宫古芳香_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/宫古芳香_combined_top20.csv","1806","c983a69effc4abbaa5ca2343198235877a32db2e9259ac7b0d4a655f4a54553e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/宫古芳香_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/宫古芳香_combined_wordcloud.png","367273","8c28e2817b28849b29864e78f75d70995e29169f735bfa23f0513e67b478b486","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/古明地觉_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/古明地觉_combined_top20.csv","1580","bd6bf5071a63be2fd80dee9f765bdc693739932e122aec717fb0b15a6622292f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/古明地觉_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/古明地觉_combined_wordcloud.png","319640","d60b6fff4f5426e00c0609959768176ff49c3f1171c228d051a9d7ffeb87cc09","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/古明地恋_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/古明地恋_combined_top20.csv","1580","8fb7593f08303687b07f7ec56e41fa7b976a4bc257b92565914a75257aa10846","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/古明地恋_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/古明地恋_combined_wordcloud.png","309763","c111c7ccc6be43add8630f7ab6645a0ca2526b85690f36f068b293a252327139","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/鬼人正邪_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/鬼人正邪_combined_top20.csv","2166","82708ab69e460f62a8e0dd683869df0afb7eb64caf480242fc41e9bdad32cc32","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/鬼人正邪_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/鬼人正邪_combined_wordcloud.png","376167","d90e7517f28c0c12bb7b7a7bc9eb38627b8a8b0e683dc3e521c2746bb07428f4","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/豪德寺三花_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/豪德寺三花_combined_top20.csv","2015","7aba019418f763b9f8ed38a72813872dafca6572fc1ec6a5cd52c8471ca76deb","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/豪德寺三花_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/豪德寺三花_combined_wordcloud.png","348182","9391dc220240146aabe03938bb88bea7e15efa022448211c10a003be8027f453","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/河城荷取_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/河城荷取_combined_top20.csv","1574","617648c9a40704773be1d2e893b3975ad9466f937da38e7a0507f29d224b56a2","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/河城荷取_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/河城荷取_combined_wordcloud.png","290368","f4e6411dcedaa62184a97c80c10395a96ea79034ffe6af64109c19bb459dce91","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/赫卡提亚·拉碧斯拉祖利_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/赫卡提亚·拉碧斯拉祖利_combined_top20.csv","1720","641cc33ebec02af2f2b434d4f857668449c77d46d791aed93f2da3f246f63956","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/赫卡提亚·拉碧斯拉祖利_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/赫卡提亚·拉碧斯拉祖利_combined_wordcloud.png","312704","6decb074c218a5c3f277fe86ac90899ed9da2c066118968df720b45b25d83219","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/黑谷山女_combined_top20.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/黑谷山女_combined_top20.csv","1778","f56a074aab8d647bf9c9723fe394d4964327382ad491da688bffee3a1e779ef8","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-tfidf/黑谷山女_combined_wordcloud.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-tfidf/黑谷山女_combined_wordcloud.png","319530","e3c42dded460d025c5bd5cad500f688ce0927abb369d00b3a96362c47e1bc397","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
