region,round,round_status,poll_period,character_cn,character_cn_raw,character_jp,rank,candidate_count,top_percentile,points_jp,primary_jp,official_support_jp,votes_cn,primary_cn,weighted_score_cn,community_event_count,community_event_ids,community_platforms,comment_or_danmaku_sample_count,evidence_status,timeline_limit
jp,6,complete,2009-01-18—2009-01-24,爱丽丝的人偶（上海、蓬莱、大江户等）,爱丽丝的人偶（上海、蓬莱、大江户等）,アリスの人形（上海、蓬莱、大江戸他）,55,108,49.5327,399,34,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,黑谷山女,黑谷山女,黒谷 ヤマメ,56,108,48.5981,386,48,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,露娜切露德,露娜切露德,ルナチャイルド,57,108,47.6636,370,28,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,莉莉卡·普莉兹姆利巴,莉莉卡·普莉兹姆利巴,リリカ・プリズムリバー,58,108,46.729,343,43,,,,,1,jmpd_r5_lilica,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,冈崎梦美,冈崎梦美,岡崎 夢美,59,108,45.7944,339,27,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,梅露兰·普莉兹姆利巴,梅露兰·普莉兹姆利巴,メルラン・プリズムリバー,60,108,44.8598,309,40,,,,,1,jmpd_r5_merlin,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,琪斯美,琪斯美,キスメ,61,108,43.9252,292,23,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,莉莉霍瓦特（莉莉白）,莉莉霍瓦特（莉莉白）,リリーホワイト,62,108,42.9907,290,53,,,,,1,jmpd_r5_lilywhite,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,玛艾露贝莉·赫恩,玛艾露贝莉·赫恩,マエリベリー・ハーン,63,108,42.0561,279,15,,,,,1,jmpd_r5_merry,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,绵月依姬,绵月依姬,綿月 依姫,64,108,41.1215,256,22,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,桑尼米尔克,桑尼米尔克,サニーミルク,65,108,40.1869,227,17,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,无名的读书妖怪（朱鹭子）,无名的读书妖怪（朱鹭子）,名無しの本読み妖怪,66,108,39.2523,146,9,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,绵月丰姬,绵月丰姬,綿月 豊姫,67,108,38.3178,139,14,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,68,108,37.3832,123,8,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,北白河千百合,北白河千百合,北白河 ちゆり,69,108,36.4486,115,15,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,魂魄妖忌,魂魄妖忌,魂魄 妖忌,70,108,35.514,107,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,卡娜·安娜贝拉尔,卡娜·安娜贝拉尔,カナ・アナベラル,71,108,34.5794,105,12,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,幻月,幻月,幻月,72,108,33.6449,99,12,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,艾丽,艾丽,エリー,73,108,32.7103,90,9,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,毛玉,毛玉,毛玉,74,108,31.7757,76,8,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,铃仙二号,铃仙二号,レイセン,75,108,30.8411,64,6,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,舞,舞,マイ,76,108,29.9065,57,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,雪,雪,ユキ,77,108,28.972,53,5,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,梦子,梦子,夢子,78,108,28.0374,52,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,蕾拉·普莉兹姆利巴,蕾拉·普莉兹姆利巴,レイラ・プリズムリバー,79,108,27.1028,50,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,明罗,明罗,明羅,80,108,26.1682,43,8,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,爱莲,爱莲,エレン,81,108,25.2336,39,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,小兔姬,小兔姬,小兎姫,82,108,24.2991,37,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,野槌,野槌,ツチノコ,83,108,23.3645,34,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,胡桃,胡桃,くるみ,84,108,22.4299,31,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,玄爷,玄爷,玄爺,85,108,21.4953,25,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,梦月,梦月,夢月,86,108,20.5607,24,2,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,里香,里香,里香,87,108,19.6262,21,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,矜羯罗,矜羯罗,コンガラ,88,108,18.6916,20,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,朝仓理香子,朝仓理香子,朝倉 理香子,89,108,17.757,19,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,妖精（女仆妖精、向日葵妖精等）,妖精（女仆妖精、向日葵妖精等）,妖精（メイド妖精・ひまわり妖精他）,90,108,16.8224,18,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,幽霊（怨霊、化け化け含む）,幽霊（怨霊、化け化け含む）,幽霊（怨霊、化け化け含む）,90,108,16.8224,18,4,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,露易兹,露易兹,ルイズ,90,108,16.8224,18,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,奥莲姬,奥莲姬,オレンジ,93,108,14.0187,17,3,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,永遠亭の妖怪兎,永遠亭の妖怪兎,永遠亭の妖怪兎,94,108,13.0841,16,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,留琴,留琴,るーこと,95,108,12.1495,13,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,萨丽爱尔,萨丽爱尔,サリエル,95,108,12.1495,13,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,乌鸦（地狱鸦、紫和文的使魔等）,乌鸦（地狱鸦、紫和文的使魔等）,カラス（地獄鴉、紫・文の使い魔他）,97,108,10.2804,12,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,幽幻魔眼,幽幻魔眼,ユウゲンマガン,97,108,10.2804,12,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,月之都的门卫,月之都的门卫,月の都の門番,97,108,10.2804,12,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,酒虫,酒虫,酒虫,100,108,7.4766,11,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,岩笠,岩笠,岩笠,101,108,6.5421,9,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,神玉,神玉,シンギョク,101,108,6.5421,9,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,依莉斯,依莉斯,エリス,103,108,4.6729,7,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,月の兎（玉兎）,月の兎（玉兎）,月の兎（玉兎）,103,108,4.6729,7,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,木花咲耶姬,木花咲耶姬,木花咲耶姫,103,108,4.6729,7,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,萨拉,萨拉,サラ,103,108,4.6729,7,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,大ガマ,大ガマ,大ガマ,107,108,0.9346,5,1,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,6,complete,2009-01-18—2009-01-24,菊理,菊理,キクリ,108,108,0.0,3,0,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,博丽灵梦,博丽灵梦,博麗 霊夢,1,124,100.0,7731,1642,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,东风谷早苗,东风谷早苗,東風谷 早苗,2,124,99.187,7221,1544,,,,,1,nix_r6_sanae,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,雾雨魔理沙,雾雨魔理沙,霧雨 魔理沙,3,124,98.374,6766,1394,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,十六夜咲夜,十六夜咲夜,十六夜 咲夜,4,124,97.561,6763,1460,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,蕾米莉亚·斯卡蕾特,蕾米莉亚·斯卡蕾特,レミリア・スカーレット,5,124,96.748,6747,1392,,,,,1,nix_r6_remilia,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,爱丽丝·玛格特洛依德,爱丽丝·玛格特洛依德,アリス・マーガトロイド,6,124,95.935,6238,1440,,,,,1,nix_r6_alice,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,风见幽香,风见幽香,風見 幽香,7,124,95.122,5764,1122,,,,,1,nix_r6_yuuka,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,古明地觉,古明地觉,古明地 さとり,8,124,94.3089,5471,732,,,,,2,pixiv_r8_satori_support;nix_r6_satori,Japanese blog;Pixiv,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,藤原妹红,藤原妹红,藤原 妹紅,9,124,93.4959,5441,1074,,,,,1,nix_r6_mokou,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,芙兰朵露·斯卡蕾特,芙兰朵露·斯卡蕾特,フランドール・スカーレット,10,124,92.6829,5365,965,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,西行寺幽幽子,西行寺幽幽子,西行寺 幽々子,11,124,91.8699,5274,1189,,,,,1,nix_r6_yuyuko,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,八云紫,八云紫,八雲 紫,12,124,91.0569,5269,967,,,,,1,nix_r6_yukari,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,魂魄妖梦,魂魄妖梦,魂魄 妖夢,13,124,90.2439,4510,967,,,,,1,nix_r6_youmu,Japanese blog,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,灵乌路空,灵乌路空,霊烏路 空,14,124,89.4309,4357,596,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,7,complete,2010-02-07—2010-02-13,圣白莲,圣白莲,聖 白蓮,15,124,88.6179,4335,535,,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
