region,round,source_id,character_jp,character_cn,under20_rate,under20_denominator,female_rate,female_denominator,first_time_voter_rate,first_time_voter_denominator,event_participation_rate,event_participation_denominator,2019plus_cognition_rate,2019plus_cognition_denominator,source_note
jp,16,951,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,村里的人类（在文花帖、求闻史记、铃奈庵等登场的人类）,0.25,8,,8,0.375,8,0.875,8,0.125,8,官方角色条件问卷；各题分母不同，比例不可相加。
jp,16,961,アリスの人形（上海、蓬莱、大江戸 他）,爱丽丝的人偶（上海、蓬莱、大江户等）,0.443396,106,0.152381,105,0.560976,123,0.566667,120,0.058333,120,官方角色条件问卷；各题分母不同，比例不可相加。
jp,16,962,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,0.642857,14,0.285714,14,0.428571,14,0.384615,13,0.214286,14,官方角色条件问卷；各题分母不同，比例不可相加。
jp,16,963,神降ろしの神霊（天照、伊豆能売 他）,降神的神灵（天照、伊豆能卖等）,0.666667,3,,3,0.5,4,0.5,4,,4,官方角色条件问卷；各题分母不同，比例不可相加。
jp,16,964,都市伝説の怪異（お菊さん、八尺さま 他）,都市传说的怪异（阿菊、八尺大人等）,0.285714,7,0.142857,7,0.333333,9,0.555556,9,,9,官方角色条件问卷；各题分母不同，比例不可相加。
jp,16,965,旧作名無し中ボス,旧作的无名道中Boss,0.444444,18,0.238095,21,0.208333,24,0.478261,23,,22,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,1,博麗 霊夢,博丽灵梦,0.489835,2607,0.206884,2644,0.50854,2869,0.396935,2741,0.176816,2726,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,1,東方靈異伝,,0.694704,321,0.294671,319,0.551821,357,0.384393,346,0.177843,343,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,1,赤より紅い夢,,0.698718,312,0.240741,324,0.651558,353,0.336336,333,0.183432,338,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,10,メイドと血の懐中時計,,0.647917,480,0.294363,479,0.545988,511,0.342685,499,0.166667,486,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,10,レミリア・スカーレット,蕾米莉亚·斯卡蕾特,0.551181,2032,0.202117,2078,0.523235,2238,0.383364,2152,0.168813,2097,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,10,東方文花帖,,0.362319,345,0.129577,355,0.377604,384,0.480556,360,0.142857,371,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,100,庭渡 久侘歌,庭渡久侘歌,0.441327,392,0.163683,391,0.342233,412,0.436869,396,0.14532,406,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,101,吉弔 八千慧,吉吊八千慧,0.416667,420,0.271663,427,0.270386,466,0.469298,456,0.134361,454,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,102,お宇佐さまの素い幡,,0.371429,70,0.185714,70,0.342105,76,0.486842,76,0.213333,75,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,102,杖刀偶 磨弓,杖刀偶磨弓,0.395349,301,0.292994,314,0.358434,332,0.4375,320,0.136646,322,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,103,埴安神 袿姫,埴安神袿姬,0.455882,544,0.223827,554,0.386935,597,0.411765,561,0.208621,580,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,104,ポイズンボディ　～ Forsaken Doll,,0.363636,66,0.253968,63,0.356164,73,0.464789,71,0.175676,74,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,104,驪駒 早鬼,骊驹早鬼,0.466667,240,0.265823,237,0.27907,258,0.445783,249,0.151394,251,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,105,オオカミ霊,野狼灵,0.666667,12,,13,0.466667,15,0.266667,15,0.142857,14,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,105,今昔幻想郷　～ Flower Land,,0.435484,186,0.225806,186,0.42132,197,0.430851,188,0.183246,191,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,106,カワウソ霊,水獭灵,0.538462,39,0.125,40,0.348837,43,0.463415,41,0.116279,43,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,106,彼岸帰航　～ Riverside View,,0.383085,201,0.181347,193,0.380734,218,0.459716,211,0.17757,214,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,107,オオワシ霊,大鹫灵,0.352941,17,0.055556,18,0.25,20,0.368421,19,0.157895,19,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,107,六十年目の東方裁判　～ Fate of Sixty Years,,0.522727,616,0.150079,633,0.457778,675,0.38125,640,0.189441,644,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,108,シンギョク,神玉,0.619048,21,0.52381,21,0.5,22,0.52381,21,0.130435,23,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,108,花の映る塚,,0.333333,12,0.384615,13,0.214286,14,0.642857,14,0.142857,14,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,109,ユウゲンマガン,幽幻魔眼,0.736842,19,0.25,20,0.5,22,0.272727,22,0.15,20,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,109,此岸の塚,,,6,0.166667,6,0.166667,6,0.8,5,0.166667,6,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,11,フランドール・スカーレット,芙兰朵露·斯卡蕾特,0.608461,2222,0.235139,2271,0.562321,2447,0.361041,2382,0.16746,2311,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,11,月時計　～ ルナ・ダイアル,,0.62253,1012,0.239533,1027,0.60219,1096,0.344991,1058,0.190935,1037,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,11,東方風神録,,0.452503,2937,0.147987,2980,0.402573,3187,0.45801,3096,0.170505,3126,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,110,エリス,依莉斯,0.611111,36,0.236842,38,0.341463,41,0.368421,38,0.078947,38,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,110,花は幻想のままに,,0.363636,77,0.202703,74,0.35443,79,0.586667,75,0.164557,79,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,111,サリエル,萨丽爱尔,0.358491,53,0.232143,56,0.295082,61,0.442623,61,0.086207,58,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,111,魂の花　～ Another Dream...,,0.545455,11,,11,0.357143,14,0.5,12,0.142857,14,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,112,キクリ,菊理,0.357143,14,0.384615,13,0.3125,16,0.466667,15,0.066667,15,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,112,天狗の手帖　～ Mysterious Note,,0.4,25,0.16,25,0.413793,29,0.592593,27,0.107143,28,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,113,コンガラ,矜羯罗,0.473684,38,0.368421,38,0.319149,47,0.4,45,0.066667,45,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,113,風の循環　～ Wind Tour,,0.428571,14,0.071429,14,0.142857,14,0.769231,13,0.071429,14,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,114,天狗が見ている　～ Black Eyes,,0.4,25,0.173913,23,0.407407,27,0.423077,26,0.148148,27,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,114,玄爺,玄爷,0.6875,16,0.166667,18,0.736842,19,0.333333,18,0.1,20,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,115,東の国の眠らない夜,,0.393189,323,0.215385,325,0.258824,340,0.540541,333,0.115727,337,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,115,里香,里香,0.448276,29,0.25,28,0.241379,29,0.346154,26,0.103448,29,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,116,レトロスペクティブ京都,,0.442396,217,0.144796,221,0.313808,239,0.495575,226,0.164502,231,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,116,明羅,明罗,0.5,22,0.565217,23,0.307692,26,0.375,24,0.12,25,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,117,風神少女,,0.432099,567,0.116522,575,0.392799,611,0.459459,592,0.163062,601,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,117,魅魔,魅魔,0.541806,299,0.376623,308,0.435737,319,0.403909,307,0.191693,313,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,118,エレン,爱莲,0.483333,60,0.258621,58,0.222222,63,0.516129,62,0.079365,63,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,118,封印されし神々,,0.653061,49,0.125,48,0.44,50,0.469388,49,0.176471,51,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,119,人恋し神様　～ Romantic Fall,,0.39,100,0.118812,101,0.297297,111,0.504854,103,0.181818,110,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,119,小兎姫,小兔姬,0.419355,31,0.310345,29,0.216216,37,0.621622,37,,37,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,12,ツェペシュの幼き末裔,,0.619318,176,0.320225,178,0.542553,188,0.377778,180,0.174863,183,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,12,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,0.414634,164,0.136095,169,0.325967,181,0.450867,173,0.172414,174,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,12,東方地霊殿,,0.516043,2244,0.183466,2262,0.459448,2466,0.419463,2384,0.169154,2412,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,120,カナ・アナベラル,卡娜·安娜贝拉尔,0.415842,101,0.178218,101,0.314286,105,0.495238,105,0.069307,101,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,120,稲田姫様に叱られるから,,0.478022,364,0.164384,365,0.384416,385,0.481183,372,0.165775,374,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,121,厄神様の通り道　～ Dark Road,,0.426829,328,0.209581,334,0.414835,364,0.490028,351,0.181034,348,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,121,朝倉 理香子,朝仓理香子,0.380952,21,0.45,20,0.291667,24,0.565217,23,0.166667,24,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,122,北白河 ちゆり,北白河千百合,0.538462,52,0.25,56,0.40678,59,0.568966,58,0.101695,59,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,122,運命のダークサイド,,0.43617,376,0.204724,381,0.365239,397,0.496104,385,0.119171,386,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,123,岡崎 夢美,冈崎梦美,0.419355,186,0.203209,187,0.28,200,0.484375,192,0.107143,196,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,123,神々が恋した幻想郷,,0.546922,1673,0.153529,1700,0.517223,1829,0.382386,1760,0.194508,1748,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,124,オレンジ,奥莲姬,0.47619,21,0.285714,21,0.47619,21,0.428571,21,0.25,20,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,124,芥川龍之介の河童　～ Candid Friend,,0.53913,460,0.221505,465,0.5,490,0.354906,479,0.166316,475,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,125,くるみ,胡桃,0.52459,61,0.245902,61,0.359375,64,0.508475,59,0.15,60,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,125,フォールオブフォール　～ 秋めく滝,,0.367837,541,0.095495,555,0.290051,593,0.491259,572,0.135506,583,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,126,エリー,艾丽,0.30303,33,0.21875,32,0.394737,38,0.583333,36,0.027027,37,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,126,妖怪の山　～ Mysterious Mountain,,0.462039,461,0.1875,464,0.380762,499,0.497899,476,0.18595,484,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,127,夢月,梦月,0.492537,67,0.235294,68,0.342466,73,0.5,74,0.106061,66,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,127,少女が見た日本の原風景,,0.404255,376,0.159269,383,0.326923,416,0.483951,405,0.12439,410,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,128,信仰は儚き人間の為に,,0.445013,782,0.143396,795,0.450888,845,0.406173,810,0.20297,808,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,128,幻月,幻月,0.442857,140,0.164286,140,0.316129,155,0.486667,150,0.10274,146,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,129,サラ,萨拉,0.555556,18,0.294118,17,0.277778,18,0.5,18,,18,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,129,御柱の墓場　～ Grave of Being,,0.392857,84,0.204545,88,0.266667,90,0.477778,90,0.142857,91,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,13,亡き王女の為のセプテット,,0.573176,2371,0.194295,2419,0.538609,2603,0.365689,2524,0.178254,2474,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,13,東方星蓮船,,0.384753,1115,0.189213,1131,0.370033,1208,0.457656,1169,0.152229,1189,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,13,橙,橙,0.501458,343,0.17971,345,0.472149,377,0.408333,360,0.175,360,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,130,ルイズ,露易兹,0.285714,21,0.285714,21,0.142857,21,0.619048,21,0.047619,21,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,130,神さびた古戦場　～ Suwa Foughten Field,,0.390582,361,0.162088,364,0.388601,386,0.476839,367,0.193717,382,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,131,ユキ,雪,0.4375,48,0.1875,48,0.45283,53,0.418182,55,0.1,50,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,131,明日ハレの日、ケの昨日,,0.428571,511,0.207364,516,0.358879,535,0.472868,516,0.145594,522,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,132,ネイティブフェイス,,0.563077,975,0.149899,994,0.510798,1065,0.36715,1035,0.183333,1020,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,132,マイ,舞,0.511628,43,0.365854,41,0.234043,47,0.520833,48,0.130435,46,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,133,夢子,梦子,0.4,60,0.266667,60,0.292308,65,0.555556,63,0.109375,64,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,133,麓の神社,,0.4375,16,0.375,16,0.352941,17,0.722222,18,0.111111,18,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,134,神は恵みの雨を降らす　～ Sylphid Dream,,0.526316,19,0.1,20,0.5,22,0.4,20,0.090909,22,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,134,神綺,神绮,0.402235,179,0.138889,180,0.382653,196,0.43956,182,0.125,184,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,135,プレイヤーズスコア,,0.625,24,0.037037,27,0.481481,27,0.357143,28,0.275862,29,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,135,蓬莱人形ジャケットイラストの娘,蓬莱人形封面的少女（夹克子）,0.484848,99,0.416667,96,0.214953,107,0.552381,105,0.095238,105,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,136,緋想天,,0.444444,126,0.103175,126,0.359375,128,0.496063,127,0.181102,127,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,136,蓬莱人形レーベルイラストの娘,蓬莱人形碟面的少女（Label子）,0.418605,43,0.3,40,0.2,45,0.613636,44,0.044444,45,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,137,宇佐見 蓮子,宇佐见莲子,0.397558,737,0.189189,740,0.265645,783,0.574026,770,0.126797,765,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,137,日常坐臥,,0.5,2,0.5,2,,2,1.0,2,,1,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,138,マエリベリー・ハーン,玛艾露贝莉·赫恩,0.360759,474,0.186047,473,0.248532,511,0.593625,502,0.129482,502,官方角色条件问卷；各题分母不同，比例不可相加。
jp,17,138,地の色は黄色,,0.222222,81,0.156627,83,0.280899,89,0.576471,85,0.081395,86,官方角色条件问卷；各题分母不同，比例不可相加。
