region,character_key,character_jp,character_cn,previous_round,round,round_gap,consecutive_rounds,previous_rank,rank,rank_improvement,previous_candidate_count,candidate_count,previous_top_percentile,top_percentile,top_percentile_change,interpretation_limit
jp,ルナチャイルド,ルナチャイルド,露娜切露德,9,10,1,True,70,83,-13.0,140,159,50.3597,48.1013,-2.2584,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ルナサプリズムリバー,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,4,5,1,True,22,31,-9.0,71,94,70.0,67.7419,-2.2581,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,蓬莱山輝夜,蓬莱山 輝夜,蓬莱山辉夜,17,18,1,True,35,40,-5.0,206,208,83.4146,81.1594,-2.2552,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,兎玉兎永遠亭の妖怪兎他,兎（玉兎、永遠亭の妖怪兎 他）,兔子（玉兔、永远亭的妖怪兔等）,19,20,1,True,187,183,4.0,216,217,13.4884,15.7407,2.2523,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,橙,橙,橙,6,7,1,True,36,44,-8.0,108,124,67.2897,65.0407,-2.249,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,姫海棠はたて,姫海棠 はたて,姬海棠果,8,9,1,True,42,49,-7.0,128,140,67.7165,65.4676,-2.2489,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,毛玉,毛玉,毛玉,17,18,1,True,139,145,-6.0,206,208,32.6829,30.4348,-2.2481,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,霧雨魔理沙,霧雨 魔理沙,雾雨魔理沙,9,10,1,True,5,2,3.0,140,159,97.1223,99.3671,2.2448,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,エリス,エリス,依莉斯,16,17,1,True,134,144,-10.0,198,206,32.4873,30.2439,-2.2434,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,多々良小傘,多々良 小傘,多多良小伞,8,9,1,True,34,34,0.0,128,140,74.0157,76.259,2.2433,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,木花咲耶姫,木花咲耶姫,木花咲耶姬,16,17,1,True,188,191,-3.0,198,206,5.0761,7.3171,2.241,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,小野塚小町,小野塚 小町,小野塚小町,12,13,1,True,60,66,-6.0,169,175,64.881,62.6437,-2.2373,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,朝倉理香子,朝倉 理香子,朝仓理香子,12,13,1,True,138,139,-1.0,169,175,18.4524,20.6897,2.2373,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,物部布都,物部 布都,物部布都,12,13,1,True,32,37,-5.0,169,175,81.5476,79.3103,-2.2373,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,シンギョク,シンギョク,神玉,19,20,1,True,174,170,4.0,216,217,19.5349,21.7593,2.2244,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ツチノコ,ツチノコ,野槌,13,14,1,True,145,150,-5.0,175,186,17.2414,19.4595,2.2181,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,霍青娥,霍 青娥,霍青娥,20,21,1,True,62,68,-6.0,217,221,71.7593,69.5455,-2.2138,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,水橋パルスィ,水橋 パルスィ,水桥帕露西,8,9,1,True,32,38,-6.0,128,140,75.5906,73.3813,-2.2093,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ルナサプリズムリバー,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,3,4,1,True,20,22,-2.0,60,71,67.7966,70.0,2.2034,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,埴安神袿姫,埴安神 袿姫,埴安神袿姬,17,18,1,True,46,51,-5.0,206,208,78.0488,75.8454,-2.2034,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,因幡てゐ,因幡 てゐ,因幡天为（因幡帝）,9,10,1,True,63,68,-5.0,140,159,55.3957,57.5949,2.1992,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,核熱造神ヒソウテンソク,核熱造神ヒソウテンソク,核热造神非想天则,20,21,1,True,172,180,-8.0,217,221,20.8333,18.6364,-2.1969,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,夢子,夢子,梦子,12,13,1,True,108,108,0.0,169,175,36.3095,38.5057,2.1962,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,オレンジ,オレンジ,奥莲姬,5,6,1,True,83,93,-10.0,94,108,11.828,14.0187,2.1907,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,比那名居天子,比那名居 天子,比那名居天子,6,7,1,True,19,19,0.0,108,124,83.1776,85.3659,2.1883,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,メルランプリズムリバー,メルラン・プリズムリバー,梅露兰·普莉兹姆利巴,16,17,1,True,111,111,0.0,198,206,44.1624,46.3415,2.1791,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,カナアナベラル,カナ・アナベラル,卡娜·安娜贝拉尔,12,13,1,True,107,107,0.0,169,175,36.9048,39.0805,2.1757,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,蓬莱山輝夜,蓬莱山 輝夜,蓬莱山辉夜,8,9,1,True,33,33,0.0,128,140,74.8031,76.9784,2.1753,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,クラウンピース,クラウンピース,克劳恩皮丝,17,18,1,True,52,48,4.0,206,208,75.122,77.2947,2.1727,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ミミちゃん,ミミちゃん,咪咪号,20,21,1,True,175,183,-8.0,217,221,19.4444,17.2727,-2.1717,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,鍵山雛,鍵山 雛,键山雏,20,21,1,True,43,39,4.0,217,221,80.5556,82.7273,2.1717,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,核熱造神ヒソウテンソク,核熱造神ヒソウテンソク,核热造神非想天则,9,10,1,True,93,109,-16.0,140,159,33.8129,31.6456,-2.1673,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ミスティアローレライ,ミスティア・ローレライ,米斯蒂娅·萝蕾拉,16,17,1,True,64,71,-7.0,198,206,68.0203,65.8537,-2.1666,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,依神女苑,依神女苑,依神女苑,20,21,1,True,68,74,-6.0,217,221,68.9815,66.8182,-2.1633,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,わかさぎ姫,わかさぎ姫,若鹭姬,14,15,1,True,90,86,4.0,186,186,51.8919,54.0541,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ウワバミ,ウワバミ,蟒蛇,14,15,1,True,163,159,4.0,186,186,12.4324,14.5946,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,オレンジ,オレンジ,奥莲姬,14,15,1,True,143,139,4.0,186,186,23.2432,25.4054,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,名無しの本読み妖怪,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,14,15,1,True,114,110,4.0,186,186,38.9189,41.0811,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,寅丸星,寅丸 星,寅丸星,14,15,1,True,82,78,4.0,186,186,56.2162,58.3784,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,本居小鈴,本居 小鈴,本居小铃,14,15,1,True,55,59,-4.0,186,186,70.8108,68.6486,-2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,綿月豊姫,綿月 豊姫,绵月丰姬,14,15,1,True,112,108,4.0,186,186,40.0,42.1622,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,聖白蓮,聖 白蓮,圣白莲,14,15,1,True,41,45,-4.0,186,186,78.3784,76.2162,-2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,里香,里香,里香,14,15,1,True,133,129,4.0,186,186,28.6486,30.8108,2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,風見幽香,風見 幽香,风见幽香,14,15,1,True,23,27,-4.0,186,186,88.1081,85.9459,-2.1622,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,幽谷響子,幽谷 響子,幽谷响子,14,15,1,True,78,74,4.0,186,186,58.3784,60.5405,2.1621,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,黒谷ヤマメ,黒谷 ヤマメ,黑谷山女,14,15,1,True,91,87,4.0,186,186,51.3514,53.5135,2.1621,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,玄爺,玄爺,玄爷,5,6,1,True,72,85,-13.0,94,108,23.6559,21.4953,-2.1606,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,わかさぎ姫,わかさぎ姫,若鹭姬,16,17,1,True,89,97,-8.0,198,206,55.3299,53.1707,-2.1592,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,火焔猫燐,火焔猫 燐,火焰猫燐,17,18,1,True,49,45,4.0,206,208,76.5854,78.744,2.1586,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,戎瓔花,戎 瓔花,戎璎花,19,20,1,True,143,139,4.0,216,217,33.9535,36.1111,2.1576,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,サニーミルク,サニーミルク,桑尼米尔克,18,19,1,True,121,121,0.0,208,216,42.029,44.186,2.157,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,多々良小傘,多々良 小傘,多多良小伞,12,13,1,True,22,19,3.0,169,175,87.5,89.6552,2.1552,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,寅丸星,寅丸 星,寅丸星,12,13,1,True,64,70,-6.0,169,175,62.5,60.3448,-2.1552,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,堀川雷鼓,堀川 雷鼓,堀川雷鼓,20,21,1,True,95,92,3.0,217,221,56.4815,58.6364,2.1549,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,鍵山雛,鍵山 雛,键山雏,15,16,1,True,51,50,1.0,186,198,72.973,75.1269,2.1539,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ツチノコ,ツチノコ,野槌,18,19,1,True,166,177,-11.0,208,216,20.2899,18.1395,-2.1504,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,紅美鈴,紅 美鈴,红美铃,8,9,1,True,22,21,1.0,128,140,83.4646,85.6115,2.1469,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,小野塚小町,小野塚 小町,小野塚小町,16,17,1,True,65,72,-7.0,198,206,67.5127,65.3659,-2.1468,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ウワバミ,ウワバミ,蟒蛇,18,19,1,True,198,201,-3.0,208,216,4.8309,6.9767,2.1458,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ルナチャイルド,ルナチャイルド,露娜切露德,15,16,1,True,97,99,-2.0,186,198,48.1081,50.2538,2.1457,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,影華扇断善修悪の怪腕茨木童子の腕,影華扇（断善修悪の怪腕 - 茨木童子の腕）,影华扇（断善修恶的怪臂 - 茨木童子之臂）,16,17,1,True,139,149,-10.0,198,206,29.9492,27.8049,-2.1443,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,八坂神奈子,八坂 神奈子,八坂神奈子,6,7,1,True,32,34,-2.0,108,124,71.028,73.1707,2.1427,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,エレン,エレン,爱莲,15,16,1,True,121,133,-12.0,186,198,35.1351,32.9949,-2.1402,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,なめえもん,なめえもん,蛞蝓（蛞蝓卫门）,20,21,1,True,179,187,-8.0,217,221,17.5926,15.4545,-2.1381,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,リリカプリズムリバー,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,20,21,1,True,125,132,-7.0,217,221,42.5926,40.4545,-2.1381,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,犬走椛,犬走 椛,犬走椛,12,13,1,True,21,18,3.0,169,175,88.0952,90.2299,2.1347,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,岩笠,岩笠,岩笠,7,8,1,True,115,116,-1.0,124,128,7.3171,9.4488,2.1317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,レティホワイトロック,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,5,6,1,True,39,47,-8.0,94,108,59.1398,57.0093,-2.1305,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,名無しの本読み妖怪,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,12,13,1,True,104,104,0.0,169,175,38.6905,40.8046,2.1141,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
